painting,emotion,repetition
edouard-manet_woman-in-a-tub,awe,5
edouard-manet_woman-in-a-tub,amusement,5
gustave-moreau_the-triumph-of-alexander-the-great-1892,awe,5
gustave-moreau_the-triumph-of-alexander-the-great-1892,awe,5
gustave-moreau_the-triumph-of-alexander-the-great-1892,awe,5
gustave-moreau_the-triumph-of-alexander-the-great-1892,fear,5
gustave-moreau_the-triumph-of-alexander-the-great-1892,awe,5
umberto-boccioni_the-signora-virginia-1905,fear,5
umberto-boccioni_the-signora-virginia-1905,contentment,5
umberto-boccioni_the-signora-virginia-1905,contentment,5
umberto-boccioni_the-signora-virginia-1905,contentment,5
umberto-boccioni_the-signora-virginia-1905,contentment,5
john-french-sloan_helen-in-green-suit-1950,fear,6
john-french-sloan_helen-in-green-suit-1950,contentment,6
john-french-sloan_helen-in-green-suit-1950,contentment,6
john-french-sloan_helen-in-green-suit-1950,excitement,6
john-french-sloan_helen-in-green-suit-1950,disgust,6
vasily-polenov_christ-and-the-sinner-1885,fear,5
vasily-polenov_christ-and-the-sinner-1885,disgust,5
vasily-polenov_christ-and-the-sinner-1885,fear,5
helen-frankenthaler_untitled-1982,contentment,5
helen-frankenthaler_untitled-1982,contentment,5
helen-frankenthaler_untitled-1982,contentment,5
helen-frankenthaler_untitled-1982,contentment,5
helen-frankenthaler_untitled-1982,fear,5
helen-frankenthaler_untitled-1982,fear,5
hans-memling_triptych-of-the-resurrection-the-resurrection-centre-the-martyrdom-of-st-sebastian-left-and-the-1490,awe,5
hans-memling_triptych-of-the-resurrection-the-resurrection-centre-the-martyrdom-of-st-sebastian-left-and-the-1490,awe,5
hans-memling_triptych-of-the-resurrection-the-resurrection-centre-the-martyrdom-of-st-sebastian-left-and-the-1490,amusement,5
hans-memling_triptych-of-the-resurrection-the-resurrection-centre-the-martyrdom-of-st-sebastian-left-and-the-1490,awe,5
hans-memling_triptych-of-the-resurrection-the-resurrection-centre-the-martyrdom-of-st-sebastian-left-and-the-1490,awe,5
joan-miro_still-life-with-coffee-mill,excitement,10
joan-miro_still-life-with-coffee-mill,excitement,10
joan-miro_still-life-with-coffee-mill,amusement,10
joan-miro_still-life-with-coffee-mill,amusement,10
joan-miro_still-life-with-coffee-mill,contentment,10
joan-miro_still-life-with-coffee-mill,contentment,10
joan-miro_still-life-with-coffee-mill,amusement,10
joan-miro_still-life-with-coffee-mill,amusement,10
joan-miro_still-life-with-coffee-mill,amusement,10
joan-miro_still-life-with-coffee-mill,amusement,10
joan-miro_still-life-with-coffee-mill,excitement,10
joan-miro_still-life-with-coffee-mill,excitement,10
joan-miro_still-life-with-coffee-mill,excitement,10
joan-miro_still-life-with-coffee-mill,excitement,10
joan-miro_still-life-with-coffee-mill,excitement,10
joan-miro_still-life-with-coffee-mill,excitement,10
joan-miro_still-life-with-coffee-mill,contentment,10
joan-miro_still-life-with-coffee-mill,contentment,10
laszlo-mednyanszky_fires-in-the-forest-1910,fear,5
laszlo-mednyanszky_fires-in-the-forest-1910,fear,5
laszlo-mednyanszky_fires-in-the-forest-1910,sadness,5
laszlo-mednyanszky_fires-in-the-forest-1910,fear,5
laszlo-mednyanszky_fires-in-the-forest-1910,awe,5
john-miller_tropical-beach,contentment,5
john-miller_tropical-beach,contentment,5
john-miller_tropical-beach,contentment,5
john-miller_tropical-beach,awe,5
john-miller_tropical-beach,excitement,5
william-blake_the-descent-of-christ-1820,fear,6
william-blake_the-descent-of-christ-1820,fear,6
william-blake_the-descent-of-christ-1820,fear,6
william-blake_the-descent-of-christ-1820,fear,6
william-blake_the-descent-of-christ-1820,fear,6
william-blake_the-descent-of-christ-1820,awe,6
robert-silvers_girl-with-the-pearl-earring-2008,awe,5
robert-silvers_girl-with-the-pearl-earring-2008,contentment,5
robert-silvers_girl-with-the-pearl-earring-2008,awe,5
robert-silvers_girl-with-the-pearl-earring-2008,awe,5
robert-silvers_girl-with-the-pearl-earring-2008,contentment,5
hieronymus-bosch_the-temptation-of-st-anthony-1516-6,fear,5
hieronymus-bosch_the-temptation-of-st-anthony-1516-6,excitement,5
hieronymus-bosch_the-temptation-of-st-anthony-1516-6,fear,5
henri-rousseau_view-of-the-palais-du-metropolitan-1909,sadness,5
henri-rousseau_view-of-the-palais-du-metropolitan-1909,awe,5
henri-rousseau_view-of-the-palais-du-metropolitan-1909,contentment,5
henri-rousseau_view-of-the-palais-du-metropolitan-1909,sadness,5
domingos-sequeira_o-milagre-de-ourique-1793,fear,6
domingos-sequeira_o-milagre-de-ourique-1793,fear,6
domingos-sequeira_o-milagre-de-ourique-1793,fear,6
domingos-sequeira_o-milagre-de-ourique-1793,fear,6
domingos-sequeira_o-milagre-de-ourique-1793,excitement,6
domingos-sequeira_o-milagre-de-ourique-1793,excitement,6
domingos-sequeira_o-milagre-de-ourique-1793,awe,6
domingos-sequeira_o-milagre-de-ourique-1793,awe,6
domingos-sequeira_o-milagre-de-ourique-1793,awe,6
domingos-sequeira_o-milagre-de-ourique-1793,awe,6
domingos-sequeira_o-milagre-de-ourique-1793,awe,6
domingos-sequeira_o-milagre-de-ourique-1793,awe,6
el-greco_the-agony-in-the-garden-1,awe,5
el-greco_the-agony-in-the-garden-1,disgust,5
el-greco_the-agony-in-the-garden-1,excitement,5
el-greco_the-agony-in-the-garden-1,awe,5
el-greco_the-agony-in-the-garden-1,awe,5
mikhail-vrubel_head-of-demon-1,fear,6
mikhail-vrubel_head-of-demon-1,sadness,6
mikhail-vrubel_head-of-demon-1,sadness,6
mikhail-vrubel_head-of-demon-1,fear,6
mikhail-vrubel_head-of-demon-1,fear,6
mikhail-vrubel_head-of-demon-1,fear,6
mario-cesariny_homenagem-a-luis-bu-uel-1968,fear,5
mario-cesariny_homenagem-a-luis-bu-uel-1968,disgust,5
mario-cesariny_homenagem-a-luis-bu-uel-1968,disgust,5
mario-cesariny_homenagem-a-luis-bu-uel-1968,disgust,5
mario-cesariny_homenagem-a-luis-bu-uel-1968,awe,5
gregorio-lopes_apresenta-o-do-menino-no-templo-1520,amusement,5
gregorio-lopes_apresenta-o-do-menino-no-templo-1520,awe,5
gregorio-lopes_apresenta-o-do-menino-no-templo-1520,awe,5
gregorio-lopes_apresenta-o-do-menino-no-templo-1520,contentment,5
gregorio-lopes_apresenta-o-do-menino-no-templo-1520,awe,5
william-blake_illustration-to-milton-s-on-the-morning-of-christ-s-nativity-1815,awe,5
william-blake_illustration-to-milton-s-on-the-morning-of-christ-s-nativity-1815,fear,5
william-blake_illustration-to-milton-s-on-the-morning-of-christ-s-nativity-1815,disgust,5
william-blake_illustration-to-milton-s-on-the-morning-of-christ-s-nativity-1815,fear,5
gustave-courbet_three-red-apples-1871,disgust,6
gustave-courbet_three-red-apples-1871,disgust,6
gustave-courbet_three-red-apples-1871,excitement,6
gustave-courbet_three-red-apples-1871,contentment,6
gustave-courbet_three-red-apples-1871,excitement,6
gustave-courbet_three-red-apples-1871,excitement,6
koloman-moser_girl-in-landscape-1898,fear,6
koloman-moser_girl-in-landscape-1898,fear,6
koloman-moser_girl-in-landscape-1898,fear,6
henri-martin_self-portrait-in-the-garden,contentment,5
henri-martin_self-portrait-in-the-garden,fear,5
henri-martin_self-portrait-in-the-garden,contentment,5
henri-martin_self-portrait-in-the-garden,anger,5
marcel-duchamp_standing-nude-1910,disgust,5
marcel-duchamp_standing-nude-1910,disgust,5
marcel-duchamp_standing-nude-1910,disgust,5
marcel-duchamp_standing-nude-1910,contentment,5
walasse-ting_sweet-milky-way-1969,excitement,5
walasse-ting_sweet-milky-way-1969,amusement,5
walasse-ting_sweet-milky-way-1969,excitement,5
walasse-ting_sweet-milky-way-1969,amusement,5
walasse-ting_sweet-milky-way-1969,amusement,5
mario-schifano_untitled,amusement,5
mario-schifano_untitled,amusement,5
mario-schifano_untitled,amusement,5
mario-schifano_untitled,amusement,5
amedeo-modigliani_rose-caryatid-audace-1913,disgust,6
amedeo-modigliani_rose-caryatid-audace-1913,excitement,6
amedeo-modigliani_rose-caryatid-audace-1913,awe,6
amedeo-modigliani_rose-caryatid-audace-1913,disgust,6
amedeo-modigliani_rose-caryatid-audace-1913,contentment,6
amedeo-modigliani_rose-caryatid-audace-1913,disgust,6
ivan-bilibin_illustration-for-the-tale-of-prince-ivan-the-firebird-and-the-grey-wolf-1899-6,fear,5
ivan-bilibin_illustration-for-the-tale-of-prince-ivan-the-firebird-and-the-grey-wolf-1899-6,amusement,5
ivan-bilibin_illustration-for-the-tale-of-prince-ivan-the-firebird-and-the-grey-wolf-1899-6,awe,5
ivan-bilibin_illustration-for-the-tale-of-prince-ivan-the-firebird-and-the-grey-wolf-1899-6,fear,5
pietro-perugino_the-ascension-of-christ-1498,awe,5
pietro-perugino_the-ascension-of-christ-1498,awe,5
pietro-perugino_the-ascension-of-christ-1498,awe,5
pietro-perugino_the-ascension-of-christ-1498,fear,5
pietro-perugino_the-ascension-of-christ-1498,excitement,5
gene-davis_autumn-1955,contentment,50
gene-davis_autumn-1955,amusement,50
gene-davis_autumn-1955,amusement,50
gene-davis_autumn-1955,disgust,50
gene-davis_autumn-1955,anger,50
gene-davis_autumn-1955,awe,50
gene-davis_autumn-1955,fear,50
gene-davis_autumn-1955,fear,50
gene-davis_autumn-1955,disgust,50
gene-davis_autumn-1955,fear,50
gene-davis_autumn-1955,amusement,50
gene-davis_autumn-1955,disgust,50
gene-davis_autumn-1955,amusement,50
gene-davis_autumn-1955,contentment,50
gene-davis_autumn-1955,disgust,50
gene-davis_autumn-1955,fear,50
gene-davis_autumn-1955,awe,50
gene-davis_autumn-1955,disgust,50
gene-davis_autumn-1955,disgust,50
gene-davis_autumn-1955,fear,50
gene-davis_autumn-1955,sadness,50
gene-davis_autumn-1955,disgust,50
gene-davis_autumn-1955,disgust,50
gene-davis_autumn-1955,disgust,50
gene-davis_autumn-1955,sadness,50
gene-davis_autumn-1955,awe,50
gene-davis_autumn-1955,fear,50
gene-davis_autumn-1955,fear,50
gene-davis_autumn-1955,disgust,50
gene-davis_autumn-1955,contentment,50
gene-davis_autumn-1955,contentment,50
gene-davis_autumn-1955,amusement,50
gene-davis_autumn-1955,excitement,50
gene-davis_autumn-1955,disgust,50
gene-davis_autumn-1955,sadness,50
gene-davis_autumn-1955,disgust,50
gene-davis_autumn-1955,disgust,50
gene-davis_autumn-1955,fear,50
olexandr-archipenko_seated-female-nude-with-left-hand-on-right-leg,amusement,5
olexandr-archipenko_seated-female-nude-with-left-hand-on-right-leg,amusement,5
olexandr-archipenko_seated-female-nude-with-left-hand-on-right-leg,disgust,5
olexandr-archipenko_seated-female-nude-with-left-hand-on-right-leg,awe,5
olexandr-archipenko_seated-female-nude-with-left-hand-on-right-leg,sadness,5
pierre-bonnard_at-the-fence-1895,contentment,5
pierre-bonnard_at-the-fence-1895,sadness,5
pierre-bonnard_at-the-fence-1895,fear,5
pierre-bonnard_at-the-fence-1895,sadness,5
pierre-bonnard_at-the-fence-1895,sadness,5
roy-lichtenstein_hot-dog-1964,anger,5
roy-lichtenstein_hot-dog-1964,contentment,5
roy-lichtenstein_hot-dog-1964,contentment,5
roy-lichtenstein_hot-dog-1964,contentment,5
annibale-carracci_venus-adonis-and-cupid-1590,awe,5
annibale-carracci_venus-adonis-and-cupid-1590,excitement,5
annibale-carracci_venus-adonis-and-cupid-1590,awe,5
annibale-carracci_venus-adonis-and-cupid-1590,awe,5
annibale-carracci_venus-adonis-and-cupid-1590,awe,5
anthony-van-dyck_portrait-of-clelia-cattaneo-daughter-of-marchesa-elena-grimaldi-1623,contentment,5
anthony-van-dyck_portrait-of-clelia-cattaneo-daughter-of-marchesa-elena-grimaldi-1623,sadness,5
anthony-van-dyck_portrait-of-clelia-cattaneo-daughter-of-marchesa-elena-grimaldi-1623,contentment,5
anthony-van-dyck_portrait-of-clelia-cattaneo-daughter-of-marchesa-elena-grimaldi-1623,awe,5
juan-gris_pipe-and-fruit-dish-with-grapes-1918,excitement,6
juan-gris_pipe-and-fruit-dish-with-grapes-1918,awe,6
juan-gris_pipe-and-fruit-dish-with-grapes-1918,awe,6
juan-gris_pipe-and-fruit-dish-with-grapes-1918,amusement,6
marc-chagall_the-tree-of-jesse-1960,awe,5
marc-chagall_the-tree-of-jesse-1960,amusement,5
marc-chagall_the-tree-of-jesse-1960,awe,5
pierre-auguste-renoir_madame-monet-1872,awe,5
pierre-auguste-renoir_madame-monet-1872,contentment,5
pierre-auguste-renoir_madame-monet-1872,excitement,5
pierre-auguste-renoir_madame-monet-1872,disgust,5
pierre-auguste-renoir_madame-monet-1872,contentment,5
alexey-venetsianov_portrait-of-k-i-golovachevsky-and-the-younger-pupils-of-the-academy,sadness,5
alexey-venetsianov_portrait-of-k-i-golovachevsky-and-the-younger-pupils-of-the-academy,contentment,5
alexey-venetsianov_portrait-of-k-i-golovachevsky-and-the-younger-pupils-of-the-academy,awe,5
alexey-venetsianov_portrait-of-k-i-golovachevsky-and-the-younger-pupils-of-the-academy,disgust,5
alexey-venetsianov_portrait-of-k-i-golovachevsky-and-the-younger-pupils-of-the-academy,sadness,5
pierre-auguste-renoir_the-garden,excitement,5
pierre-auguste-renoir_the-garden,contentment,5
pierre-auguste-renoir_the-garden,awe,5
pierre-auguste-renoir_the-garden,awe,5
ilya-repin_calvary-crucifixion-study-1869,anger,5
ilya-repin_calvary-crucifixion-study-1869,awe,5
ilya-repin_calvary-crucifixion-study-1869,sadness,5
ilya-repin_calvary-crucifixion-study-1869,fear,5
ilya-repin_calvary-crucifixion-study-1869,fear,5
hiroshige_travellers-on-a-mountain-path-at-night,sadness,6
hiroshige_travellers-on-a-mountain-path-at-night,sadness,6
hiroshige_travellers-on-a-mountain-path-at-night,fear,6
hiroshige_travellers-on-a-mountain-path-at-night,excitement,6
hiroshige_travellers-on-a-mountain-path-at-night,contentment,6
mstislav-dobuzhinsky_october-idyll-1905,fear,5
mstislav-dobuzhinsky_october-idyll-1905,anger,5
mstislav-dobuzhinsky_october-idyll-1905,fear,5
mstislav-dobuzhinsky_october-idyll-1905,fear,5
lorenzo-lotto_st-dominic-polyptych,awe,6
lorenzo-lotto_st-dominic-polyptych,amusement,6
lorenzo-lotto_st-dominic-polyptych,awe,6
lorenzo-lotto_st-dominic-polyptych,anger,6
lorenzo-lotto_st-dominic-polyptych,awe,6
lorenzo-lotto_st-dominic-polyptych,contentment,6
hiro-yamagata_not-detected-272407,amusement,5
hiro-yamagata_not-detected-272407,awe,5
hiro-yamagata_not-detected-272407,excitement,5
hiro-yamagata_not-detected-272407,amusement,5
hiro-yamagata_not-detected-272407,amusement,5
martiros-saryan_woman-with-mask-s-i-dymshits-1913,amusement,5
martiros-saryan_woman-with-mask-s-i-dymshits-1913,amusement,5
martiros-saryan_woman-with-mask-s-i-dymshits-1913,amusement,5
martiros-saryan_woman-with-mask-s-i-dymshits-1913,excitement,5
martiros-saryan_woman-with-mask-s-i-dymshits-1913,amusement,5
dosso-dossi_st-cosmas-and-st-damian-1534,contentment,5
dosso-dossi_st-cosmas-and-st-damian-1534,excitement,5
dosso-dossi_st-cosmas-and-st-damian-1534,amusement,5
dosso-dossi_st-cosmas-and-st-damian-1534,contentment,5
dosso-dossi_st-cosmas-and-st-damian-1534,disgust,5
giovanni-boldini_a-friend-of-the-marquis-1875,awe,5
giovanni-boldini_a-friend-of-the-marquis-1875,excitement,5
giovanni-boldini_a-friend-of-the-marquis-1875,awe,5
giovanni-boldini_a-friend-of-the-marquis-1875,amusement,5
giovanni-boldini_a-friend-of-the-marquis-1875,awe,5
horace-pippin_interior-1944,sadness,5
horace-pippin_interior-1944,sadness,5
horace-pippin_interior-1944,sadness,5
horace-pippin_interior-1944,sadness,5
horace-pippin_interior-1944,contentment,5
titian_st-jerome-1575,sadness,5
titian_st-jerome-1575,awe,5
titian_st-jerome-1575,awe,5
titian_st-jerome-1575,awe,5
titian_st-jerome-1575,fear,5
marc-chagall_notre-dame-in-gray-1955,disgust,5
marc-chagall_notre-dame-in-gray-1955,awe,5
marc-chagall_notre-dame-in-gray-1955,fear,5
marc-chagall_notre-dame-in-gray-1955,fear,5
theo-van-rysselberghe_nude-from-behind-fixing-her-hair,awe,5
theo-van-rysselberghe_nude-from-behind-fixing-her-hair,excitement,5
theo-van-rysselberghe_nude-from-behind-fixing-her-hair,excitement,5
theo-van-rysselberghe_nude-from-behind-fixing-her-hair,excitement,5
camille-corot_the-colosseum-seen-through-the-arcades-of-the-basilica-of-constantine-1825,contentment,5
camille-corot_the-colosseum-seen-through-the-arcades-of-the-basilica-of-constantine-1825,excitement,5
camille-corot_the-colosseum-seen-through-the-arcades-of-the-basilica-of-constantine-1825,awe,5
camille-corot_the-colosseum-seen-through-the-arcades-of-the-basilica-of-constantine-1825,awe,5
camille-pissarro_washerwoman-study-also-known-as-la-mere-larcheveque-1880,sadness,6
camille-pissarro_washerwoman-study-also-known-as-la-mere-larcheveque-1880,sadness,6
camille-pissarro_washerwoman-study-also-known-as-la-mere-larcheveque-1880,sadness,6
camille-pissarro_washerwoman-study-also-known-as-la-mere-larcheveque-1880,sadness,6
camille-pissarro_washerwoman-study-also-known-as-la-mere-larcheveque-1880,sadness,6
camille-pissarro_washerwoman-study-also-known-as-la-mere-larcheveque-1880,sadness,6
joseph-wright_maria-from-sterne-a-companion-to-the-picture-of-edwin,contentment,5
joseph-wright_maria-from-sterne-a-companion-to-the-picture-of-edwin,contentment,5
joseph-wright_maria-from-sterne-a-companion-to-the-picture-of-edwin,sadness,5
joseph-wright_maria-from-sterne-a-companion-to-the-picture-of-edwin,sadness,5
joseph-wright_maria-from-sterne-a-companion-to-the-picture-of-edwin,sadness,5
joseph-wright_maria-from-sterne-a-companion-to-the-picture-of-edwin,sadness,5
joseph-wright_maria-from-sterne-a-companion-to-the-picture-of-edwin,sadness,5
joseph-wright_maria-from-sterne-a-companion-to-the-picture-of-edwin,sadness,5
william-turner_interior-of-salisbury-cathedral,awe,5
william-turner_interior-of-salisbury-cathedral,contentment,5
william-turner_interior-of-salisbury-cathedral,awe,5
andy-warhol_mobil,amusement,5
andy-warhol_mobil,amusement,5
andy-warhol_mobil,excitement,5
andy-warhol_mobil,contentment,5
joshua-reynolds_mrs-trecothick-full-length-in-turkish-masquerade-dress-beside-an-urn-of-flowers-in-a-landscape-1771,contentment,5
joshua-reynolds_mrs-trecothick-full-length-in-turkish-masquerade-dress-beside-an-urn-of-flowers-in-a-landscape-1771,awe,5
joshua-reynolds_mrs-trecothick-full-length-in-turkish-masquerade-dress-beside-an-urn-of-flowers-in-a-landscape-1771,awe,5
joshua-reynolds_mrs-trecothick-full-length-in-turkish-masquerade-dress-beside-an-urn-of-flowers-in-a-landscape-1771,awe,5
joshua-reynolds_mrs-trecothick-full-length-in-turkish-masquerade-dress-beside-an-urn-of-flowers-in-a-landscape-1771,contentment,5
franz-stuck_wild-chase-1889,fear,5
franz-stuck_wild-chase-1889,fear,5
franz-stuck_wild-chase-1889,fear,5
franz-stuck_wild-chase-1889,fear,5
franz-stuck_wild-chase-1889,awe,5
carl-larsson_mother-and-daughter-1903(1),contentment,6
carl-larsson_mother-and-daughter-1903(1),excitement,6
carl-larsson_mother-and-daughter-1903(1),sadness,6
carl-larsson_mother-and-daughter-1903(1),sadness,6
carl-larsson_mother-and-daughter-1903(1),sadness,6
maurice-quentin-de-la-tour_self-portrait-with-the-bull-s-eye-1737,amusement,5
maurice-quentin-de-la-tour_self-portrait-with-the-bull-s-eye-1737,excitement,5
maurice-quentin-de-la-tour_self-portrait-with-the-bull-s-eye-1737,awe,5
maurice-quentin-de-la-tour_self-portrait-with-the-bull-s-eye-1737,amusement,5
maurice-quentin-de-la-tour_self-portrait-with-the-bull-s-eye-1737,amusement,5
francisco-goya_the-annunciation-1785,awe,5
francisco-goya_the-annunciation-1785,awe,5
francisco-goya_the-annunciation-1785,contentment,5
francisco-goya_the-annunciation-1785,awe,5
francisco-goya_the-annunciation-1785,awe,5
odilon-redon_girl-with-chrysanthemums,awe,5
odilon-redon_girl-with-chrysanthemums,awe,5
odilon-redon_girl-with-chrysanthemums,awe,5
odilon-redon_girl-with-chrysanthemums,contentment,5
agostino-carracci_jupiter-and-juno,disgust,5
agostino-carracci_jupiter-and-juno,sadness,5
agostino-carracci_jupiter-and-juno,amusement,5
agostino-carracci_jupiter-and-juno,excitement,5
agostino-carracci_jupiter-and-juno,disgust,5
